Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-1.local) 	03/20/2015 	_x86_64_	(48 CPU)

11:26:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:28:13 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:13 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:28:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:28:14 PM  all    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   99.96
11:28:14 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:14 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   10    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:28:14 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:14 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:28:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:28:15 PM  all    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   99.96
11:28:15 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:15 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   10    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:15 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   13    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
11:28:15 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:15 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:28:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:28:16 PM  all    0.02    0.00    0.04    0.00    0.00    0.00    0.00    0.00   99.94
11:28:16 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:16 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   10    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:16 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:16 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:28:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:28:17 PM  all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.94
11:28:17 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:17 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   34    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:17 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:17 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:28:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:28:18 PM  all    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   99.96
11:28:18 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:18 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   34    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
11:28:18 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:28:18 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
